reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOFk9ELweV2zoNtqwzHZdfedPOBG2iFVjKL9BgGv4ASP00-DjehVcptQYeNzagfsqEVYFVhulfVjwjZSm6g,Greg Monk,https://play-lh.googleusercontent.com/a/AATXAJwjfhs3OHWyyLsLa6FH0-Y3n1R3w4_hfGjZFAj2=mo,Would be better if there was a way to go offline so that i don't receive calls at awkward times,4,4,1.3.9,2019-07-29 07:24:42,,
gp:AOqpTOFKOeS88wA_v16glYcQ-6Pt52t-nzoFdpqB-xl3eM88ZlHuBMsFskihYdeledhFuipxMTsGCWQS4sA7GqE,Roger Webb,https://play-lh.googleusercontent.com/a/AATXAJyWzSXvTl1UHOKfKXA0CTzDv77gTXvAzyutFyVfy7Q=mo,What an amazing thing! I love that I can help in this way! Super easy!,5,0,1.2.9,2018-09-12 19:00:14,,
gp:AOqpTOFCNgIqzbgzxuc6y40ko8wr2eKdwcfv3zpC-ek7Ad5-TGv-ycY4JBSdjqQr8KBhLuE7IShA6CrCGlf3q90,miljan jokic,https://play-lh.googleusercontent.com/a-/AOh14Gju2LiT4ekHjghi6-yKvE27STp0GIFqIkNs29lu,"very intuitive and simple app, but still so helpful :)",5,0,1.6.6,2021-10-10 16:29:04,,
gp:AOqpTOESlXDfjBjqu4ejPcLrBe2Uk_l168yHBeHRWry_1ZPOm-ZYpgnsvBsZAZ-sXRm0fokDDc0QCvsrBG-GEDQ,FOCUS WITH HELPING HANDS,https://play-lh.googleusercontent.com/a-/AOh14GgLKEQtdUNAZgTe33YKb3fr6bvewdfwOG7ohYoEyA,It's very kind of wonderful it is very useful the volunteers are very concern thank you,5,0,1.3.16,2020-03-04 14:56:00,,
gp:AOqpTOG0nhmflbwbTfmDOa87YEr1v639eVox6yD610WiOVDmEqNOUD4PYf2rlRUR3ZrN3P0lLjRLcYWTGM_9Y5Q,thegiftshop,https://play-lh.googleusercontent.com/a-/AOh14GhOIdmrH4QhzctvLbyoGlmUFWxgfb81cSCYVr8lAA,amazing idea and a simple app to use for both parties!,5,0,1.3.2,2019-04-30 19:58:24,,
gp:AOqpTOFRgfim_onw1At0d6SRYAcZopg-Z_S6MsInwCmrm62kJruta5VPd13WE0KCemHjcb1rzxaOGFBihshUNPw,Scott Campbell,https://play-lh.googleusercontent.com/a-/AOh14GihelBN1DknsvYQjzKr2LUilDltr0VHQ4nRj7olmQ,"I've had this app for about a year and a half now, and I've never received a call. Disappointing. I thought it would be nice to help.",1,1,1.6.2,2021-04-27 14:32:06,,
gp:AOqpTOG4TMSsP1UxPMA2gaVOVNpRyU_b7xbqRd3eW0WAtyn6I3-hcYwvguZ8QakkolMGCwMb-4JlzB58kqZYLss,Chantelle Van De Merwe,https://play-lh.googleusercontent.com/a-/AOh14Gick9FAvxyO4C_FmmRUQxqU2eL2VOIqWo-VRGBiRw,This is such an awesome app. Well done to you guys!! I've shared this app with so many people. I hope to be able to help someone one day 😊😊,5,2,1.6.4,2021-06-16 13:44:51,,
gp:AOqpTOGRbH_AILNkM7c_ZU3djgyO0PqVH3rkQ8Baz-qTILqP5wrfnag-HN85ExnEoKYAQPe_fHjbS-dVbSL3J-I,hamoudi binaaly,https://play-lh.googleusercontent.com/a/AATXAJy_-imqe-cysF_DTicj8wYoenJGnQXpYibtHfRk=mo,This is the only app that I regret skipping on its advertisement. Hats off for its creators,5,2,1.3.17,2020-04-23 07:57:17,,
gp:AOqpTOG1WnV7sQfD1yz--T8usqSuuuTQEC3Ldq6j13Ekk3_MHvIdUbo6KytlX70PSdN9yd4KoizW5YNFCE3Vf_g,B Oropeza,https://play-lh.googleusercontent.com/a-/AOh14GjH8Nk0e-ObXEjx0ewq9uYM2rEXN5Mo9OnXsyJN7g,"I have never seen anything like this app before, I enjoy not only helping but meeting the people who need help.",5,3,1.5.0,2021-03-16 18:54:22,,
gp:AOqpTOHDZVyPxu1Zxf_3q6nCH7_-0vHRxs8x0tSTloKIDXGcxSPE58VajtOIfGKd-Z7jEcm3J5gOKGe68xxstLg,David Williamson,https://play-lh.googleusercontent.com/a-/AOh14Gj2MiSn9krBaR744YUb2g3OFHQiDBNMRdUGk1vpqw,Awesome. And very helpful for people with seeing disabilities,5,3,1.3.20,2020-06-15 00:23:37,,
gp:AOqpTOFm0lHhmNwtkALAzrIuZdocCNUGsdQBYM_kY5ivJT-b79Y8fF2zSbIe60ykfK2xYCeqJhXCK1IlYcoFGtg,Esha Kaushal,https://play-lh.googleusercontent.com/a-/AOh14Gj15yXOqNDZWODhV2hp_cvp_zlcrG6fmbzobBkKvg,Good to know there is an app which can make you available for help at all times.,3,0,1.3.9,2019-10-29 11:38:31,,
gp:AOqpTOHW7xarp-JvutgARupamYVBckQZ1XgMOjwLd__FsSEa0klkfqlST3IhbqGe0KVTSWkrMcLSX7dqFdPh5OY,Aayati Sengupta,https://play-lh.googleusercontent.com/a-/AOh14GiI6tPRqOgzTpr1YeuQJTTdV919yns7QUeg7xAzUpQ,such a great initiative. I have been on this for almost a year and it's been good- getting to help someone when they need.,5,5,1.3.19,2020-06-06 01:54:38,,
gp:AOqpTOFedjksJJs8KJu5DbmFqWSRYkgGkqma8V3ltenDD2jmdq4_Rtkyd04OW_O1nOJZmz4IM4MHXrTCLhXgPIY,Daniel Latourette,https://play-lh.googleusercontent.com/a/AATXAJyszCI2GUw2NrJK0KfxRuTEt4P-jEb0fktnD3Tc=mo,literally the simplest and easiest thing ever. super good idea,5,0,1.3.5,2019-07-02 21:56:09,,
gp:AOqpTOH6jdml2rzijEeXL047PSYyRgB_4MfhkmUJZBwaYBF4ui8fbxx-7Z2etnllgqQ2kDejaFebJ8GvaCZI_Oc,Katty Geltmeyer,https://play-lh.googleusercontent.com/a-/AOh14GhbA7_19nafh4FlV0mFplb01DekpmPAtY61b4r8hw,"This app is exactly doing what it is described to do. I used it for the first time today, and I am delighted. Thanks to the volunteer who helped me out.",5,2,1.3.2,2019-04-17 17:20:12,,
gp:AOqpTOE7oG4U02GGXy4Z7_JGcK2KmL17qg1EzfVkD07bwfRCNCDH-UzdPggzrfsdgBaEb0gEkQStIpcjHULkpBA,Vasilis Karavasilis,https://play-lh.googleusercontent.com/a-/AOh14GiN1cRBL2LKc4xVvVzoGrxwQ_a1NnWHQXTLWN9zJA,"Lovely application. Today received my 1st video call and assisted someone who couldn't see a led-type number ""04"". Felt really nice 👍. This kind of tech can really make a difference.",5,27,1.3.21,2020-08-18 08:24:49,,
gp:AOqpTOFFdXCH6sSJ2Gn8nRvArvdEw5btHWgOSBRSbHRLEYkhhhNh-9c8mYOPa7m7ovMqkl_LmG6VXV29YACmbjI,Nigel Burn,https://play-lh.googleusercontent.com/a-/AOh14Gg9OqOVIE_TDrt1uQIQdB6OW_d-YAnrSbeOFop7zw,"Doesn't work, had it for months not one single notification so don't waste your time or data...",1,20,1.3.9,2019-08-20 20:58:57,"Hello Nigel, since we have 3+ million volunteers, it might take time to get a call. All we can ask for is your patience, we hope you will catch a call quite soon. In the meantime you can help spread the word about Be My Eyes in your local community, so we can welcome more blind and low-vision users!",2020-01-28 13:46:29
gp:AOqpTOF_7sHojhHt3bBBfV89x9rMSkyDzFDVPw5-iv9Tzs1i8rqiUVkIFUpOdFcyEcN_RxvNfygdgeKPfKW6Ov8,Keyjaymark LoveWins,https://play-lh.googleusercontent.com/a-/AOh14GigEnYFTztjX3K_59q8nz9CnQXr1oWwvkZYma1gTQ,this app is a great help to those visually impared person!good job!,5,3,1.3.14,2020-01-21 03:52:16,,
gp:AOqpTOGqmmhKiD9GmaF1-VZON_0DomQn2KNEd1XG0eoLrmP-S44kUVpqQe1b1BvTJUQuV1RCsW17zAieGuZ60DA,chaosndestruction,https://play-lh.googleusercontent.com/a-/AOh14GgItdo6K6GV-4kH_u1VE2QARA51pjCfqDkxBs2DEKo,"Love the idea of helping blind people,and the fact that there are over 10000 people who are volunteers is great too.",5,1,1.3.14,2020-02-07 13:52:41,,
gp:AOqpTOH0Tmr9D3ROsmgLgkGahi2cKai1PESP29xiQTxhLz0iGFK9mDjjs_zmbMo902SmwTFVG4BVsi4u4Uw9a8A,Philly Wonder,https://play-lh.googleusercontent.com/a/AATXAJzt_mWtK7M3Zf7nvHIerfyvjnJmaY5yG_sr7KqP=mo,This app is absolutely genius I have been severely blind for nearly 5 years and only just downloaded it just genius,5,0,1.2.9,2018-09-19 05:39:30,,
gp:AOqpTOG47lD8jmnHeFWDkwdwphWUZBtI1Slhvito8-V8wwESID0KV82in1_XNBGkRF97kdg7ffvMpjZM5uXEF3U,stib bits,https://play-lh.googleusercontent.com/a-/AOh14GgZhBfJULS4CJchyuyZTCUrwOVpJtkNOFO8NjP-zg,"Great idea! Don't expect to get lots of calls, I get one every few months.",5,4,1.3.14,2020-02-02 21:57:42,,
gp:AOqpTOGNUdD0iJSEehbN8GI9lA2pDHN6bI5IG2_1-GJsnHdaTpEbiGIaajxNN7JibfRC_KwvON_kQ3Pknwv6HZI,Mir,https://play-lh.googleusercontent.com/a-/AOh14Ghvk9_ehPZNYH14LY_dZdn15p-plcfuK2af4MiG,Such a great idea and the app is so simple to use. All in all a wonderful job,5,0,1.3.11,2019-10-15 03:29:25,,
gp:AOqpTOEHf42oiBKr3e4Ho0nMzx3lzZuTk9DIMWZCMGYMzy_c__4m1V759wkIyqkrbOChjJZnv91gE4S_F-Wyw30,Mahmoud Yousif,https://play-lh.googleusercontent.com/a/AATXAJwLdYtZ6sEseu_DOfI-JY0AmTmHYVHV24bsvOdZ=mo,"I couldn't log in. Not through email or gmail or facebook. It would keep saying ""Authentication Credential not provided""",1,4,1.4.1,2020-09-24 15:55:36,,
gp:AOqpTOHv1PeNGOwMh9lH17MFPrMKvDmxPlzD__DSIhiXi38pFTL3lpnI_hNVkYljLFVLUldbevUQIlx-gKnI5P4,Vance Wei,https://play-lh.googleusercontent.com/a-/AOh14GipXRk3CPaFDEq0r5LtbfoS-3Ox4hfnZogZU0oa,"Even though I was never matched with a call, I really appreciate the idea itself!",5,1,1.3.2,2019-04-10 16:44:05,,
gp:AOqpTOFztBge8Qf-GAw_fm5qLvGm4i2wLWC2BDoKOvUYnmbtI3pq0J2piq7DIbYl9Cm0zDPj_G1TbQ2sefzIEzQ,Toria McCarthy,https://play-lh.googleusercontent.com/a/AATXAJyFM6yDDqW6z6j1mgHUealLsKxj84NvPwUG0QeE2w=mo,"As a volunteer, it's so easy to assist unsighted people.",5,0,,2019-03-26 10:26:41,,
gp:AOqpTOHqqTMLtpCCI6oJQpKIe2k0rWcvMl2YUDLnYRCRQinrfCOR0wkpyKedJBjtlnlN5n9eVcIN0FNcv9nPKPI,Ahmed Adib,https://play-lh.googleusercontent.com/a-/AOh14GgwMhcGzIAMazKZoaIiau0smr9mnisTr8PfBXv5qw,Actually i don't need this application but it’s really useful for blind people i just download this application for rate 5 star 😍 great job!!!,5,2,1.3.14,2020-01-28 10:07:30,,
gp:AOqpTOGCvO1G8xCtWAaxk-myb9JAvw8spONC8dn1SEYX5jePErMHSRKVGms5h4twM32tQQWzuPNhtx1AAp-9bW4,Thailor,https://play-lh.googleusercontent.com/a-/AOh14GiIRYCP4mIUysfbTBHLwtXgbBz8SWg4EZFgQCPG1A,Wonderful app and such a sweet way to help the blind. I highly recommend this!,5,1,1.4.1,2020-10-27 20:04:01,,
gp:AOqpTOH84ddLbVuoNo5VhNX5ttsuecA-doMvVUyuDD9UT07URJPfz6P65efOHBw5LWht7hOe2iVET091ufAZQgA,P3F Alien,https://play-lh.googleusercontent.com/a-/AOh14Gi21KvIZaENEYviA_D1o2NlDAPT72CpioY4piNqjw,an inspiring way to use tech for good. love it !,5,0,1.3.9,2019-07-30 08:20:19,,
gp:AOqpTOFL2T89XQVMbb-ULEUoMclt7N8mg5QP0J7HrhiqrDZbYPvYycod18Yf0XGN8DRWjaqNLNORBK_flyFf4os,Saranya Santhoshkumar,https://play-lh.googleusercontent.com/a/AATXAJxJUXub3i2xAf7PcNyzn_ydSoYLL17HwIp92hyX=mo,Helpful for visually challenged and its sensitizing the sighted public,4,1,1.3.1,2019-06-15 09:59:08,,
gp:AOqpTOEpXgiBxnI6G4Vb6n8e1gc1ha9Bpte3ccljYgI69pfOzTtMbpKLqgbC_KaUf_tt3ZkgPxQSu_zt6ViZD6o,Kaushik Deka,https://play-lh.googleusercontent.com/a-/AOh14GgNHre1KtX58HDJkq0OoWLIiZqPQ45_gi-n8eGXdQ,Feels awesome being able to conveniently help somebody in need!,5,0,1.3.1,2018-12-19 16:45:24,,
gp:AOqpTOFwBSW9eMgLk7ubpQf0avp_6dd28bYGd9CPrHZMzlZsiMKqpaSkDIgGRlj2r0XQTxXGvrFOJfUbQeZaUDA,Sarah Duckett,https://play-lh.googleusercontent.com/a/AATXAJysrd9lSnWc3uXh7KiW7ZNy2HwCXBtz57AJKMpI=mo,"Amazing app, amazing idea. Great all around 10/10 would reccomend.",5,1,1.3.9,2019-09-12 19:02:11,,
gp:AOqpTOEkzVrCRMvT0LPokhGmQSYhmn6og4K0Dauc1b4VZ4TVIIcozF6TZy8eIp0_jqImHS0IE6mNpdMoerutoRY,David Wells,https://play-lh.googleusercontent.com/a-/AOh14GgXr_EZ-ZbWYiqN5oCphylN4KuSTCRFTfpac22Fuw,What a great App for sight impaired people and those like me willing to help.,5,2,1.3.18,2020-06-03 15:52:56,,
gp:AOqpTOHiLHjBKK8CknWpp_q_9JOX-qLwPbXgX7y10nHaBJnkvASNhAnAzO3zCqqMS6q2gxKLhtMhAXg9CG_jk94,DZZY DIPZ,https://play-lh.googleusercontent.com/a-/AOh14Ghz5Q-4kXSLxqbRZWoic3_LXqL14i540LwEoLcB8Q,really a exceptional app I have only helped one person but it was flawless and brought a tear to my eyes,5,5,1.3.9,2019-07-25 05:33:33,,
gp:AOqpTOFKBwYbvWBXjhsTZHD5CYxjQHxVw_OrHWq7_TQWOlW0cs_ivcFtSvWXFqcfnJQoz3irtxZ8StKNpBQXJ2M,Michelle,https://play-lh.googleusercontent.com/a-/AOh14GiPQ1vd2JZRyW0PwWhQDrq7DvmsFbJJoW8Jsng5Hg,I've gotten a few calls and the app would not let me answer 😞 super disappointing,1,4,1.6.1,2021-03-20 15:54:21,,
gp:AOqpTOHj7yxjAd5WQcp9_79vd85J2XBYTJX0YM8rOSdG8sJ7nSqiCu6VL6Omynrhe2XZCyQYy4EdRp7whIrUyBg,Lovinil,https://play-lh.googleusercontent.com/a-/AOh14GjcmI4I7YNGHAwPUi41sF5pYoX0HP6lu65FgJLMiA,It feels so good to be able to help someone blind read a milk box or get them a price for something,5,5,1.3.16,2020-02-23 16:06:27,,
gp:AOqpTOH3CwOOdmXidg-TzRELMHR1q8-efnR1dK-yFmr2w_mlMSdd5lAgKUAE8Dfcpt4P1l2_25Gf3cS9kBsIZ50,Storm - Chan,https://play-lh.googleusercontent.com/a-/AOh14GikLRcnylqkGcG0669B7otTPLSv5KgxF-_9_Sdcrw,It's just amazing. Personally I haven't been needed but that's a good thing. This just means that the people who need help are getting it.,5,6,1.3.16,2020-03-05 01:08:00,,
gp:AOqpTOFG07PtKKBUuAzEpfZLPl6M3ByOymy3JDYEpOVIV5z0FFckckmg13Ck724RzYyZdc44SZ6OAJlTSVsFGtk,Janique Meyer,https://play-lh.googleusercontent.com/a/AATXAJyXi1xmdLL6WIJYOyxuCDribpQprk8QCSwTHjRi=mo,It's an amazing way to learn new people and help others. I feel happy that I can help people,5,0,1.3.16,2020-03-26 17:28:06,,
gp:AOqpTOGffAGs9y6ZQ_48nbdJe8xd6GvDGJUdsmTy_rd8Q-N99s7Gj-TO42Cck2tQHNiQ_u744drKuoo5FJfLHbw,First Last,https://play-lh.googleusercontent.com/a-/AOh14GgL9ySNPs7Nd24RDuBbXBUIkcPDStNLz3gEfSduHg,Just download it and can't wait to have my first call. This app should be more boom than any other app!,5,5,1.3.13,2020-01-18 07:14:21,,
gp:AOqpTOHDo7mRP_bqN74tMbPJ7pXghYLa5qLFFlSn4a9LDv-5oPtoDmUrIUXJCQ4kDku1ngmrLJsma7MRXxEOxlk,ALOO,https://play-lh.googleusercontent.com/a-/AOh14GjVEf_lfAFjeb5r4bHrOF77T5wBdICqcnLTFubdRw,I love the idea but ive nevergotten any calls even though ive had this app for a few months i wish there were less volunteers,3,1,1.0.8,2019-04-20 22:41:39,,
gp:AOqpTOF1Sv2omK6W-57Gn53XEbD0I3vlr_iIyfHSH6q-qD6FulepH7q_4YnT1UCnC6qqMO0t7JLKE6k1HgxLtpg,Adham Abdel-Salam,https://play-lh.googleusercontent.com/a-/AOh14GgXvNW9GPXTDJYyiS7y0tn6iivvY8Mxj4Ov_qovNQ,Absolutely brilliant idea and super easy to use,5,1,1.3.0,2018-10-17 21:50:28,,
gp:AOqpTOGo0OKmJ84-wcrZC1KLIRpS8earsd0ZtDMe2xNsKV-RZgoCpvXY_9FvZjxGAbIvjNC9TfTTg7cQ5CrVXDU,newcool1230,https://play-lh.googleusercontent.com/a-/AOh14GgWzDsm91v1wBDp58q3mQkDZUxvu8pyg0qG5Sk3zA,This is just amazing. Helping people just got easier.,5,0,1.3.1,2019-01-23 02:34:14,,
gp:AOqpTOEif9KzMl53h1c51punFbhfP8NJYupb9YiIEpWIkjb-SJGwvRwtvxd7oAejem99YdOIpELNQ4_2o1Hwbt8,Matthew Law,https://play-lh.googleusercontent.com/a-/AOh14Ggg3v_GB7n1L4I9AmrNXxzGKEQ3JJA4TWFNh3CDiw,Beautiful concept and good quality app. Cheers to the developers 🍻,5,2,1.4.5,2021-02-18 06:53:55,,
gp:AOqpTOE0PTMyS0sYeWBf_J2-Jp9lLLayHTR70AcqYohQ7BvK61jGv1lbBLY507IxQgscJc_oJcwqmqWUGN7zsJI,Lynn McDowell,https://play-lh.googleusercontent.com/a-/AOh14Ggd2OQ1kqjeMQZeSNm2vAA_tBZVnMGd_j2exKD5Wg,It's a great concept but the calls never connect.,2,0,,2021-09-21 21:32:15,,
gp:AOqpTOEsS2DIMlsLDygCHZrOSfs311q7AY602qAvSr9P776ERReojnT_4QNErOGdW5XMFzImBJPOCHxX3SwHw-E,Richy Mohammed,https://play-lh.googleusercontent.com/a-/AOh14GjaRTBVX3qDEW299o4VLugTVpvQlCYhdouJ24aZ5Q,"Since the update, the app crashes and cant be used",3,3,1.3.21,2020-07-17 16:09:56,,
gp:AOqpTOFGYB3_YxREYp9bcOjmsLW4J8Z2aFkkWCScEQL_KrcTvFVIYLquhT1EAvcSWOa3y-aUsB3rQpuxJtGCFes,Juan Esparza,https://play-lh.googleusercontent.com/a-/AOh14Gj-MgVSmR8MYs6hUwllH8cKeC1_18H-p0zxF9NJfg,I can't wait to help people and be their eyes! This app is a great idea.,5,0,1.2.9,2018-10-10 04:39:03,,
gp:AOqpTOEXl3Qwm2Vk99a3dU_Q14nNIpSANsyDZ9zePtuV9vGB5NKYjoY5N1kJIy09RWC50bnqujhylq2Dd2Hq-CM,Yan Nascimento Furtado,https://play-lh.googleusercontent.com/a/AATXAJxcA2HYeaM_k6UO3zQsdf6vBNMaKXRLw3EZpYDr=mo,Good app overall and a very helpful idea for those who need.,5,2,1.3.13,2019-12-30 02:11:27,,
gp:AOqpTOGBHUMOjHz27ln8ZC9V2q6fYRK4diqB1x8FKfmjJC9_Mbt2dIVWTYsGiUa6T8uKTX6OGMSxIQoYaGOxrfI,Prabhat Mishra,https://play-lh.googleusercontent.com/a/AATXAJyB7K4yvbVAv6ZEgCxo5nNKni000Ha1jrrWo5wd=mo,My account got suspended and there is no way I can contact the support team. I email to several times but got no reply. I am ready to face anything as punishment but there is nobody to listen. I am suffering for an unknown mistake..,2,1,1.6.4,2021-06-24 06:05:52,,
gp:AOqpTOERFnYfwqsO9zzdsUtotlQi0uIXd5m5UcY7wSl4hmgK0Z3BKRb7UEAfZ17-Bjkz-Z0TSkUt6592WHSlUvw,Omar Bolaños,https://play-lh.googleusercontent.com/a-/AOh14Gj3VOjUm_43f-jTrxiWbsWgyCoLcImt7R5xH2gUhA,"Might be exiting, but I have not got a single notification, and it's been hours.",2,10,1.3.12,2019-10-19 22:40:24,,
gp:AOqpTOEyl0Uh18FtG54RuNXd8HY7jK2yVDaGh0s-_F6km8UConFAPd6GCucgF683xxin_VOq1BKyU-17aLqGJgs,Robert Hall,https://play-lh.googleusercontent.com/a-/AOh14Gi1scdIjTGEHlj5nYIhknxAr1xZf8-9gm5XwrnZ,Great idea but I've had the app six months and have not had a chance to contribute,1,2,1.3.9,2019-10-02 15:02:02,"Hello Robert, thank you for the support! Since we have 3+ million volunteers, it might take time to get a call. All we can ask for is your patience, we hope you will catch a call quite soon. In the meantime you can help spread the word about Be My Eyes in your local community, so we can welcome more blind and low-vision users!",2020-01-28 13:35:13
gp:AOqpTOErnxXbReiUQPdAuTQGQM4jYhUeAbcBK8KhC9yvTbkcXV5__UURQMYb4eRc-nrTZnvgg2IBwS0jRHTM6DA,Mario,https://play-lh.googleusercontent.com/a-/AOh14GjfV1wzNDNlgWrQcsiN4zr_UqFrjVnCqLALer5afXk,I saw the ad and I choose to gave this a 5 star just for the IDEA. Well done.,5,3,1.3.14,2019-12-16 09:57:46,,
gp:AOqpTOGlmc5y2M3ti97B3zgSoqQ1M1SWUkN2Z0J1KzFzepQ8a_i5_d9TDfzk1Skdm7OOq4cLguy7afSOD3oUvPo,Sue Vincent,https://play-lh.googleusercontent.com/a/AATXAJzDM7IMvH0YPntmJuG0JIhoPDVnHqcqIuUTCHj1=mo,Unnecessary app. Installed months ago and never received a call. Uninstalling now.,1,4,1.2.9,2018-09-30 22:27:37,"Hello Sue, thank you for the support! Since we have 3+ million volunteers, it might take time to get a call. All we can ask for is your patience, we hope you will catch a call quite soon. In the meantime you can help spread the word about Be My Eyes in your local community, so we can welcome more blind and low-vision users!",2020-01-28 14:53:25
gp:AOqpTOEkn--k0_H2Df5FzaYAHCGPOHQamARvdaKo0x5WDUOWXpBBw1fLcN1q-EFhseW6kHv_8HBGWL4ZTBlbFL0,Abdulrahman Refaat,https://play-lh.googleusercontent.com/a-/AOh14Gh1rXXYRmRpB5S4f2hemAXI_Wm-IzfetMWgkfqcuQ,Great and very helpful i hope everyone download it and help anyone even once,5,0,1.6.5,2021-08-30 23:44:50,,
gp:AOqpTOFv5m_G7rhtmNeD8UyaAilnhvWpQsnebV63FNcqkSQdeJUfq1C0bp4lJy8jGIAxWnhUYmTNfIhfi1pb5II,Ify Obah,https://play-lh.googleusercontent.com/a-/AOh14GiZ3gNDqYyIHWMHl44R2GH7HX2RW70iehhCjBTAIg,"I tried to install it on my phone,it installed but didn't open twice.",1,0,,2020-08-08 10:27:21,,
gp:AOqpTOE98WAwfDDUyOr7fqT3yJ1BIhu1i-WySYXKNur71DAJh7Fom8JpmEIW7ergIERJnNLMXr5N4UmkvH9FacU,Thomas Keenan,https://play-lh.googleusercontent.com/a-/AOh14GgabLBy-Y4t_Mfz-Pmv_xAIgNPzSceEqR965zb6UeQ,All good so far. Had one call on 3rd day. Great to be able to help.,5,0,1.6.4,2021-06-30 17:25:17,,
gp:AOqpTOErDuLqIC1-JbF3QOO-dWmfzelkEOypV1H51E26Y2aeqrcnStUTL1ghwxXQZwC4f2IVceYQ4s8K6nNhBME,Stephen Scott,https://play-lh.googleusercontent.com/a-/AOh14Ghs492TVJFkKN6Eal_iaQuepMTavJgUaW3EX6T6CQ,"Super cool app. I've only gotten a couple of calls, but it works well.",5,0,1.3.1,2018-12-29 08:54:33,,
gp:AOqpTOHpJL2_x-4AbJio8rvHEV5q5ulT6xvLXs0Rw5cBqo8phaCDbKv5gOauFoIJc3nSmD2cT0zFgVLm9ksvE_g,Kerrisimo Panther,https://play-lh.googleusercontent.com/a-/AOh14GjyhhmNjWxByp4Ybfj6f0s6s6sOzIfs9TBkwHuV,Really cool app! I joined in January and had my 1st call a few minutes ago. Person was home. I was asked if a sign was upside down and to read it. It was about pot. The person said they just stole it from the gas station. Am I am accessory to a crime now?,5,5,,2021-04-10 22:09:37,,
gp:AOqpTOFkSdv5yS-oFqWelOGO83XmwN1hOaPUKIH3gB_YurZuptyuMoMWLw8YrtGeJa6MsoTtaGPAWpovimRx3fQ,Gustavo Corral,https://play-lh.googleusercontent.com/a-/AOh14GiwXMQ1NxC2kO9qlBXINzZCf86gN9pXRDdMAVQajw,"I have only ever received 1 call but I am happy was able to help someone, we need more people that are impaired trying it out.",5,0,1.3.14,2020-01-17 11:59:40,,
gp:AOqpTOHTe-4y5WxhB1C6twgpJZXC3BkuZMqy_t-rbHBAf91yDxijx_rdLDsUCH8gK0-fKZgzfR4kzFqFUqSyMKM,Morgan Parnell,https://play-lh.googleusercontent.com/a-/AOh14GiBIunOX3lHvxR1yc73C9F2jFSntGtHK5r6GSi0uw,"I love this! I hasn't revered a call yet, but looking forward to it!",4,0,1.3.1,2018-12-08 16:42:18,,
gp:AOqpTOHewYmb5MRYkzHKHJ-GwDUt-N2ffOHAiTOonorUQPQDQIif78Po6ry-VErldItOZZInNYDW-t4WnTd8QtI,The Ariandas,https://play-lh.googleusercontent.com/a-/AOh14GiQUNAV2Td7COcd2yX2QCjTXvEaMMqKAlQVNCOMnw,I think it's a great app created to help people who can't see and I totally recommend it,5,2,1.4.1,2020-10-03 18:25:17,,
gp:AOqpTOGe-pwUL-mRM8sqnXvfly8lx-oFrr7voO2El1Yj8cmB-EnSdAC0KncwOoJglwshyqLvjOMdrVAKr_XnfHE,Saya,https://play-lh.googleusercontent.com/a/AATXAJx9GCpo-vW6ml-ZJ14_-Pb0BBNffZZ1OsA0AE6f=mo,I'd like to try the app to see if I could be of any help but you need to register using email so.. Meh,1,0,,2021-04-19 15:59:06,,
gp:AOqpTOFHTMw7ztXGZGKl6RMogVoX8lLwJBxgR3y0jAKf0_he1WC-CXZNAe9CjT_QZ25tjzQtQ4iJMSDRHxEKIeM,Megan Thilman,https://play-lh.googleusercontent.com/a-/AOh14GhAYkEL5M4VZdf22NkFuoYiLEIW45B6oNAPPwbMEQ,I'm really upset!! I got a call and it took so long to load I had to hang up. :(,4,4,1.3.16,2020-02-19 02:37:16,,
gp:AOqpTOHaP2L1-cOUOJAlEPw72n-q8I33HhXDxhmm5X5xYcD3DZqIo4xMaKw82I1WBTCBKQc0HWyOvZkuMC6BA54,Monster Gamers,https://play-lh.googleusercontent.com/a-/AOh14GhXauP9WmRFFSp7bMpVyzoawRAzPhDVo7CXvpn45g,This app is the most amazing app i feel that we really help other people all is just amazing 10 stars is i could,5,2,1.3.16,2020-03-15 00:10:26,,
gp:AOqpTOEezcB-essxaxYa4n4gOZKxDPUcX7VMNHvhl75Hy_O0IvJTPBhgzeOerLr8FFiBlRzQuGFkXYn3cSVC5Fk,Denice Yarberry,https://play-lh.googleusercontent.com/a/AATXAJxFvMS8CxLaFXe8BuIKgObJhZeXO73wqBGF042t=mo,"Tried to sign up, won't send confirmation e mail.",1,3,1.3.14,2020-01-17 19:51:59,"Hello Denice, we apologise for the issue you are having. You are welcome to reach our tech support from info@bemyeyes.com!",2020-01-28 11:43:55
gp:AOqpTOEV0zoG39hSCAx3Qxw0uYSbcfpcnoWuHrsdFT75vY2qaunPUYGwlWbplNebom531xwuZzaY_mVR-IWKbww,J Brown,https://play-lh.googleusercontent.com/a-/AOh14GjQWhBYXLurS4DHF721hPZaa4Ihoi9-4MMcz-kI1Q,Great app but would be nice if you could set the hours you're awake.,5,2,1.5.0,2021-03-18 03:10:16,,
